   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      日照,         -,     17:50,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      坪上,     18:28,     18:31,       3分,        38,        60,       -/-,           -/-/-,           -/-
  3,      莒南,     18:48,     18:51,       3分,        58,        80,       -/-,           -/-/-,           -/-
  4,      临沂,     19:29,     19:33,       4分,        99,       134,       -/-,           -/-/-,           -/-
  5,      费县,     20:02,     20:05,       3分,       132,       178,       -/-,           -/-/-,           -/-
  6,      平邑,     20:32,     20:35,       3分,       162,       221,       -/-,           -/-/-,           -/-
  7,      曲阜,     21:21,     21:24,       3分,       211,       285,       -/-,           -/-/-,           -/-
  8,      兖州,     21:56,     22:25,      29分,       246,       316,       -/-,           -/-/-,           -/-
  9,      邹城,     22:40,     22:53,      13分,       290,       337,       -/-,           -/-/-,           -/-
 10,      滕州,     23:19,     23:31,      12分,       329,       377,       -/-,           -/-/-,           -/-
 11,    枣庄西,     23:53,     23:58,       5分,       363,       411,    62.5/-,110.5/114.5/117.5,   166.5/174.5
 12,      徐州,     01:10,     01:25,      15分,       440,       479,       -/-,           -/-/-,           -/-
 13,      蚌埠,     04:00,     04:16,      16分,       610,       643,       -/-,           -/-/-,           -/-
 14,    滁州北,     05:34,     05:50,      16分,       704,       770,       -/-,           -/-/-,           -/-
 15,      南京,     06:53,     06:59,       6分,       783,       827,     112/-,     194/200/208,       301/315
 16,      常州,     08:58,     09:01,       3分,       908,       963,       -/-,           -/-/-,           -/-
 17,      无锡,     09:47,     09:51,       4分,       957,      1002,       -/-,           -/-/-,           -/-
 18,      苏州,     10:20,     10:24,       4分,       990,      1044,       -/-,           -/-/-,           -/-
 19,      昆山,     10:48,     10:52,       4分,      1018,      1079,       -/-,           -/-/-,           -/-
 20,      上海,     11:31,         -,          ,      1061,      1128,   141.5/-,   244.5/269/282,     381.5/405
