   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      宝鸡,         -,     11:41,         -,         -,         -,         -,               -,              -
  2,    蔡家坡,     12:11,     12:21,      10分,        30,         0,      11/-,        57/60/65,        83.5/95
  3,      杨陵,     12:49,     12:51,      02分,        68,         0,    14.5/-,      60.5/63/69,       90.5/102
  4,      武功,     13:01,     13:03,      02分,        80,         0,    15.5/-,      61.5/64/70,       92.5/105
  5,      咸阳,     13:36,     13:39,      03分,       115,         0,    23.5/-,      69.5/73/79,      104.5/118
  6,      西安,     14:04,     14:23,      19分,       143,         0,    28.5/-,      74.5/78/85,      112.5/127
  7,    蒲城东,     15:33,     15:35,      02分,       232,         0,    43.5/-,     89.5/93/101,      135.5/153
  8,    富县东,     17:15,     17:18,      03分,       334,         0,    62.5/-,   110.5/115/125,      166.5/188
  9,      延安,     18:00,     18:06,      06分,       379,         0,      72/-,     129/134/146,        197/222
 10,      子长,     19:21,     19:24,      03分,       460,         0,      81/-,     144/150/163,        222/251
 11,    清涧县,     19:46,     19:49,      03分,       485,         0,      81/-,     144/150/163,        222/251
 12,      绥德,     20:40,     20:44,      04分,       539,         0,      91/-,     158/165/179,        243/274
 13,      米脂,     21:05,     21:08,      03分,       564,         0,      93/-,     163/170/184,        251/283
 14,      榆林,     22:10,     22:10,      00分,       629,         0,     102/-,     178/185/190,        274/309
