   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      怀化,         -,     13:19,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      辰溪,     14:00,     14:03,       3分,        40,        54,       -/-,           -/-/-,           -/-
  3,      溆浦,     14:40,     14:43,       3分,        80,       104,       -/-,           -/-/-,           -/-
  4,      低庄,     15:04,     15:06,       2分,       104,       124,       -/-,           -/-/-,           -/-
  5,      安化,     15:46,     15:50,       4分,       146,       175,       -/-,           -/-/-,           -/-
  6,      新化,     16:24,     16:27,       3分,       184,       222,       -/-,           -/-/-,           -/-
  7,  冷水江东,     16:45,     16:48,       3分,       205,       243,       -/-,           -/-/-,           -/-
  8,      涟源,     17:12,     17:15,       3分,       232,       273,       -/-,           -/-/-,           -/-
  9,      娄底,     17:54,     18:00,       6分,       274,       315,       -/-,           -/-/-,           -/-
 10,      湘潭,     19:16,     19:23,       7分,       356,       414,       -/-,           -/-/-,           -/-
 11,      株洲,     20:06,     20:12,       6分,       406,       440,       -/-,           -/-/-,           -/-
 12,      衡阳,     21:43,     21:57,      14分,       503,       574,       -/-,           -/-/-,           -/-
 13,      郴州,     23:38,     23:43,       5分,       618,       721,       -/-,           -/-/-,           -/-
 14,    韶关东,     01:22,     01:28,       6分,       722,       874,       -/-,           -/-/-,           -/-
 15,      广州,     03:53,     04:11,      18分,       873,      1095,       -/-,           -/-/-,           -/-
 16,      东莞,     05:04,     05:07,       3分,       944,      1166,       -/-,           -/-/-,           -/-
 17,    深圳西,     06:40,         -,          ,      1041,      1257,   203.5/-,   371.5/409/428,     580.5/616
