   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      郑州,         -,     14:56,         -,         -,         -,         -,               -,              -
  2,      开封,     15:59,     16:09,      10分,        63,         0,    12.5/-,      58.5/61/66,       89.5/101
  3,      兰考,     16:38,     16:41,      03分,       102,         0,    18.5/-,      64.5/67/73,       97.5/110
  4,    宁陵县,     17:17,     17:20,      03分,       141,         0,    24.5/-,      70.5/74/80,      108.5/123
  5,      商丘,     17:46,     17:52,      06分,       170,         0,    32.5/-,      78.5/82/89,      118.5/134
  6,      曹县,     18:38,     18:52,      14分,       222,         0,    40.5/-,      86.5/90/98,      129.5/146
  7,      菏泽,     19:23,     19:41,      18分,       267,         0,    43.5/-,     89.5/93/101,      135.5/153
  8,      聊城,     21:11,     21:17,      06分,       375,         0,    64.5/-,   115.5/120/131,      175.5/198
  9,      临清,     21:58,     22:03,      05分,       422,         0,      72/-,     129/134/146,        197/222
 10,      衡水,     23:10,     23:14,      04分,       494,         0,      81/-,     144/150/163,        222/251
 11,      天津,     02:41,     02:50,      09分,       705,         0,     115/-,     200/208/226,        312/352
 12,      唐山,     04:19,     04:36,      17分,       803,         0,   128.5/-,   222.5/231/252,      348.5/393
 13,      滦县,     05:46,     05:58,      12分,       890,         0,   138.5/-,   238.5/248/270,      372.5/420
 14,      昌黎,     06:25,     06:28,      03分,       929,         0,   141.5/-,   244.5/254/276,      381.5/430
 15,    秦皇岛,     07:03,     07:06,      03分,       967,         0,   148.5/-,   254.5/265/288,      398.5/449
 16,    山海关,     07:31,     07:37,      06分,       995,         0,   148.5/-,   254.5/265/288,      398.5/449
 17,      盘锦,     10:24,     10:26,      02分,      1168,         0,   173.5/-,   296.5/308/335,      464.5/524
 18,      西柳,     11:12,     11:30,      18分,      1216,         0,   180.5/-,   310.5/323/351,      488.5/551
 19,    大石桥,     12:00,     12:02,      02分,      1264,         0,   180.5/-,   310.5/323/351,      488.5/551
 20,      盖州,     12:22,     12:24,      02分,      1286,         0,   189.5/-,   322.5/335/364,      504.5/569
 21,    熊岳城,     12:45,     12:47,      02分,      1309,         0,     192/-,     328/341/371,        515/580
 22,    瓦房店,     13:36,     13:39,      03分,      1360,         0,     198/-,     337/350/381,        530/597
 23,    普兰店,     13:59,     14:02,      03分,      1383,         0,     198/-,     337/350/381,        530/597
 24,      金州,     14:33,     14:39,      06分,      1417,         0,     201/-,     343/357/387,        542/611
 25,      大连,     15:13,     15:13,      00分,      1457,         0,     206/-,     353/365/399,        556/627
