   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      昆明,         -,     19:08,         -,         -,         -,         -,               -,              -
  2,      曲靖,     20:45,     20:50,      05分,        97,         0,    23.5/-,      69.5/73/79,      105.5/119
  3,      宣威,     21:53,     22:00,      07分,       165,         0,    40.5/-,      86.5/90/98,      129.5/146
  4,    六盘水,     23:30,     23:36,      06分,       262,         0,    54.5/-,   100.5/105/114,      155.5/176
  5,      安顺,     01:29,     01:33,      04分,       381,         0,      75/-,     133/139/151,        205/231
  6,      贵阳,     02:47,     03:06,      19分,       459,         0,      86/-,     152/158/172,        233/263
  7,      凯里,     05:28,     05:34,      06分,       620,         0,     112/-,     194/202/219,        301/339
  8,      怀化,     09:25,     09:33,      08分,       857,         0,   138.5/-,   238.5/248/270,      372.5/420
  9,      涟源,     12:55,     12:57,      02分,      1067,         0,   168.5/-,   288.5/300/326,      450.5/508
 10,      娄底,     13:36,     13:42,      06分,      1108,         0,   173.5/-,   296.5/308/335,      464.5/524
 11,      株洲,     15:30,     15:46,      16分,      1222,         0,   180.5/-,   310.5/323/351,      488.5/551
 12,      萍乡,     16:37,     16:42,      05分,      1289,         0,     192/-,     328/341/371,        515/580
 13,      宜春,     17:25,     17:29,      04分,      1337,         0,     198/-,     337/350/381,        530/597
 14,      新余,     18:03,     18:07,      04分,      1375,         0,     201/-,     343/357/387,        542/611
 15,      樟树,     18:54,     18:56,      02分,      1426,         0,     206/-,     353/367/399,        556/627
 16,      丰城,     19:13,     19:16,      03分,      1445,         0,     213/-,     363/377/410,        572/645
 17,      鹰潭,     21:00,     21:14,      14分,      1552,         0,       0/-,           0/0/0,            0/0
 18,      上饶,     22:22,     22:26,      04分,      1634,         0,     236/-,     399/415/451,        629/709
 19,      金华,     00:40,     00:46,      06分,      1772,         0,     251/-,     426/443/481,        673/758
 20,    杭州东,     02:46,     02:52,      06分,      1898,         0,   268.5/-,   455.5/473/514,      718.5/810
 21,      海宁,     03:30,     03:33,      03分,      1942,         0,   273.5/-,   463.5/482/523,      734.5/828
 22,      嘉兴,     03:57,     04:00,      03分,      1969,         0,   273.5/-,   463.5/482/523,      734.5/828
 23,    上海南,     05:16,     05:16,      00分,      2048,         0,   278.5/-,   471.5/490/532,      747.5/842
