   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      延吉,         -,     12:50,         -,         -,         -,         -,               -,              -
  2,      安图,     13:53,     13:57,      04分,        63,         0,    12.5/-,      58.5/61/66,        87.5/99
  3,    大石头,     14:45,     14:48,      03分,       115,         0,    18.5/-,      64.5/67/73,       97.5/110
  4,      敦化,     15:10,     15:18,      08分,       140,         0,    21.5/-,      67.5/71/77,      102.5/116
  5,    黄泥河,     15:53,     15:56,      03分,       183,         0,    28.5/-,      74.5/78/85,      112.5/127
  6,      蛟河,     17:03,     17:07,      04分,       253,         0,    40.5/-,      86.5/90/98,      129.5/146
  7,      吉林,     18:39,     18:54,      15分,       349,         0,    51.5/-,    97.5/102/110,      149.5/169
  8,      九台,     19:49,     19:54,      05分,       419,         0,    62.5/-,   110.5/115/125,      166.5/188
  9,      长春,     20:32,     20:59,      27分,       462,         0,      69/-,     123/128/139,        186/210
 10,    公主岭,     21:37,     21:40,      03分,       527,         0,      75/-,     133/139/151,        205/231
 11,      四平,     22:19,     22:22,      03分,       569,         0,      81/-,     144/150/163,        222/251
 12,      昌图,     22:55,     23:06,      11分,       605,         0,      91/-,     158/165/179,        243/274
 13,      铁岭,     00:05,     00:17,      12分,       675,         0,      98/-,     171/178/193,        263/297
 14,      沈阳,     01:16,     01:37,      21分,       746,         0,     102/-,     178/185/201,        274/309
 15,      辽阳,     02:21,     02:23,      02分,      -629,         0,     112/-,     194/202/219,        301/339
 16,      鞍山,     02:42,     02:45,      03分,      -608,         0,     115/-,     200/208/226,        312/352
 17,      海城,     03:11,     03:13,      02分,      -579,         0,     119/-,     207/215/234,        324/365
 18,    大石桥,     03:43,     03:46,      03分,       893,         0,     119/-,     207/215/234,        324/365
 19,      盖州,     04:06,     04:08,      02分,      -524,         0,     124/-,     215/224/243,        336/379
 20,    熊岳城,     04:29,     04:31,      02分,      -501,         0,   128.5/-,   222.5/231/252,      348.5/393
 21,    瓦房店,     05:20,     05:23,      03分,      -450,         0,   138.5/-,   238.5/248/270,      372.5/420
 22,    普兰店,     05:43,     05:45,      02分,      -427,         0,   138.5/-,   238.5/248/270,      372.5/420
 23,      大连,     06:47,     06:47,      00分,      -363,         0,   148.5/-,   254.5/265/288,      398.5/449
