   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      昆明,         -,     23:35,         -,         -,         -,         -,               -,              -
  2,      曲靖,     01:10,     01:18,      08分,        95,         0,    23.5/-,      69.5/73/79,      105.5/119
  3,      宣威,     02:19,     02:38,      19分,       164,         0,    40.5/-,      86.5/90/98,      129.5/146
  4,    六盘水,     04:34,     04:56,      22分,       299,         0,    54.5/-,   100.5/105/114,      155.5/176
  5,      六枝,     06:13,     06:19,      06分,       398,         0,      69/-,     123/128/139,        186/210
  6,      安顺,     06:59,     07:05,      06分,       444,         0,      75/-,     133/139/151,        205/231
  7,      贵阳,     08:19,     08:44,      25分,       524,         0,      86/-,     152/158/172,        233/263
  8,      凯里,     11:15,     11:22,      07分,       700,         0,     112/-,     194/202/219,        301/339
  9,      玉屏,     13:42,     13:50,      08分,       847,         0,     124/-,     215/224/243,        336/379
 10,      怀化,     15:42,     16:02,      20分,       967,         0,   138.5/-,   238.5/248/270,      372.5/420
 11,      新化,     19:00,     19:03,      03分,      1165,         0,   163.5/-,   280.5/292/317,      438.5/494
 12,      娄底,     20:23,     20:31,      08分,      1248,         0,   173.5/-,   296.5/308/335,      464.5/524
 13,      湘潭,     22:07,     22:10,      03分,      1352,         0,   180.5/-,   310.5/323/351,      488.5/551
 14,      株洲,     23:07,     23:30,      23分,      1412,         0,   180.5/-,   310.5/323/351,      488.5/551
 15,      鹰潭,     04:57,     05:17,      20分,      1762,         0,       0/-,           0/0/0,            0/0
 16,      上饶,     06:44,     06:49,      05分,      1869,         0,     236/-,     399/415/451,        629/709
 17,      金华,     09:21,     09:32,      11分,      2026,         0,     251/-,     426/443/481,        673/758
 18,      义乌,     10:23,     10:26,      03分,      2088,         0,   254.5/-,   434.5/452/491,      687.5/775
 19,    杭州东,     11:53,     11:59,      06分,      2178,         0,   268.5/-,   455.5/473/514,      718.5/810
 20,      海宁,     12:35,     12:38,      03分,      2220,         0,   273.5/-,   463.5/482/523,      734.5/828
 21,      嘉兴,     12:58,     13:01,      03分,      2243,         0,   273.5/-,   463.5/482/523,      734.5/828
 22,      松江,     13:47,     13:50,      03分,      2292,         0,   278.5/-,   471.5/490/532,      747.5/842
 23,    上海南,     14:33,     14:33,      00分,      2338,         0,   278.5/-,   471.5/490/532,      747.5/842
