   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      麻尾,         -,     07:00,         -,         -,         -,         -,               -,              -
  2,    朱石寨,     07:11,     07:14,      03分,        11,         0,       0/-,           -/-/-,            -/-
  3,      星朗,     07:25,     07:32,      07分,        25,         0,       0/-,           -/-/-,            -/-
  4,      峰洞,     07:42,     07:45,      03分,        42,         0,       0/-,           -/-/-,            -/-
  5,      打羊,     07:56,     08:00,      04分,        56,         0,       0/-,           -/-/-,            -/-
  6,      学庄,     08:11,     08:19,      08分,        71,         0,       0/-,           -/-/-,            -/-
  7,      独山,     08:39,     08:43,      04分,        99,         0,       6/-,           -/-/-,            -/-
  8,      都匀,     09:26,     09:30,      04分,       146,         0,    13.5/-,           -/-/-,            -/-
  9,    贵定南,     10:12,     10:15,      03分,       192,         0,    15.5/-,           -/-/-,            -/-
 10,      贵阳,     11:16,     11:16,      00分,       256,         0,    27.5/-,           -/-/-,            -/-
