   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      徐州,         -,     18:23,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      宿州,     19:10,     19:16,       6分,        47,        74,    12.5/-,  58.5/63.5/66.5,     89.5/95.5
  3,      蚌埠,     20:15,     20:31,      16分,       112,       164,    24.5/-,  70.5/75.5/78.5,   108.5/114.5
  4,      合肥,     22:37,     22:50,      13分,       254,       295,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  5,      巢湖,     23:39,     23:43,       4分,       316,       359,    51.5/-,97.5/102.5/105.5,   149.5/155.5
  6,      芜湖,     00:50,     00:56,       6分,       387,       436,    64.5/-,115.5/119.5/122.5,   175.5/182.5
  7,      铜陵,     03:08,     03:12,       4分,       525,       514,      72/-,     129/132/136,       197/204
  8,      池州,     03:53,     03:57,       4分,       570,       571,      78/-,     139/144/148,       214/223
  9,      九江,     06:10,     06:35,      25分,       707,       761,     102/-,     178/184/190,       274/285
 10,      吉安,     10:43,     10:51,       8分,       980,      1122,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 11,      泰和,     11:12,     11:16,       4分,      1009,      1156,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 12,      赣州,     13:08,     13:14,       6分,      1125,      1308,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 13,      龙南,     14:43,     14:47,       4分,      1220,      1433,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 14,      定南,     15:15,     15:18,       3分,      1252,      1854,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 15,      龙川,     16:33,     16:39,       6分,      1330,      1549,   199.5/-,338.5/352.5/362.5,   529.5/553.5
 16,      河源,     17:35,     17:38,       3分,      1392,      1624,     211/-,     358/372/383,       559/584
 17,      惠州,     18:32,     18:36,       4分,      1449,      1854,     215/-,     366/380/391,       573/598
 18,    东莞东,     19:21,     19:27,       6分,      1498,      1758,     231/-,     390/405/418,       612/639
 19,    广州东,     20:34,         -,          ,      1571,      1844,     253/-,     424/467/488,       665/705
