   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      福州,         -,     16:08,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    南平南,     18:45,     18:55,      10分,       180,       155,    23.5/-,  69.5/74.5/77.5,   105.5/111.5
  3,      建瓯,     19:47,     20:19,      32分,       219,       206,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  4,      建阳,     21:00,     21:10,      10分,       292,       252,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  5,    武夷山,     22:00,     22:10,      10分,       375,       304,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  6,      鹰潭,     01:04,     01:23,      19分,       559,       474,      69/-,     123/126/130,       186/194
  7,      萍乡,     05:38,     05:43,       5分,       833,       845,     112/-,     194/200/208,       301/315
  8,      株洲,     07:23,     07:33,      10分,       938,       926,     119/-,     207/215/221,       324/337
  9,      湘潭,     07:58,     08:05,       7分,       973,       952,     124/-,     215/223/230,       336/351
 10,      娄底,     09:12,     09:19,       7分,      1047,      1949,   135.5/-,232.5/240.5/247.5,   360.5/377.5
 11,      怀化,     13:48,     14:00,      12分,      1323,      1366,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 12,      玉屏,     16:21,     16:26,       5分,      1476,      1486,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 13,      镇远,     17:19,     17:29,      10分,      1534,      1547,       -/-,           -/-/-,           -/-
 14,      施秉,     18:03,     18:17,      14分,      1578,      1586,       -/-,           -/-/-,           -/-
 15,      凯里,     19:16,     19:23,       7分,      1651,      1635,     192/-,     328/339/351,       515/537
 16,      贵阳,     22:01,     22:29,      28分,      1793,      1823,   254.5/-,434.5/449.5/464.5,   687.5/717.5
 17,      安顺,     23:42,     23:53,      11分,      1894,      1920,   268.5/-,455.5/472.5/487.5,   718.5/751.5
 18,      六枝,     00:34,     00:42,       8分,      1969,      1976,   273.5/-,463.5/480.5/496.5,   734.5/767.5
 19,    六盘水,     02:10,     02:33,      23分,      2065,      2072,   278.5/-,471.5/488.5/506.5,   747.5/780.5
 20,      宣威,     05:13,     05:19,       6分,      2248,      2203,   290.5/-,491.5/507.5/525.5,   775.5/810.5
 21,      曲靖,     06:17,     06:23,       6分,      2312,      2304,   293.5/-,497.5/515.5/533.5,   786.5/822.5
 22,      昆明,     08:12,         -,           ,      2404,      2461,   293.5/-,497.5/515.5/533.5,   786.5/822.5
