   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      绍兴,         -,     21:03,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      杭州,     22:07,     22:23,      16分,        64,        63,    12.5/-,  58.5/63.5/66.5,     87.5/93.5
  3,    德清西,     23:01,     23:06,       5分,       118,       131,    23.5/-,  69.5/74.5/77.5,   104.5/110.5
  4,    长兴南,     23:46,     23:51,       5分,       163,       189,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  5,      宣城,     01:07,     01:15,       8分,       244,       303,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  6,      芜湖,     02:15,     02:23,       8分,       312,       367,    53.5/-,99.5/104.5/107.5,   152.5/158.5
  7,      合肥,     05:05,     05:28,      23分,       482,       508,      72/-,     129/132/136,       197/204
  8,      淮南,     06:45,     06:50,       5分,       582,       603,      86/-,     152/156/161,       233/244
  9,      阜阳,     09:31,     09:52,      21分,       748,       729,     102/-,     178/184/190,       274/285
 10,    界首市,     11:09,     11:12,       3分,       846,       797,       -/-,           -/-/-,           -/-
 11,      沈丘,     11:39,     11:43,       4分,       876,       827,       -/-,           -/-/-,           -/-
 12,      周口,     12:27,     12:42,      15分,       924,       876,       -/-,           -/-/-,           -/-
 13,      漯河,     13:38,     14:12,      34分,       995,       940,       -/-,           -/-/-,           -/-
 14,    平顶山,     16:25,     16:38,      13分,      1162,      1018,       -/-,           -/-/-,           -/-
 15,  平顶山西,     17:08,     17:22,      14分,      1205,      1047,       -/-,           -/-/-,           -/-
 16,      汝州,     18:02,     18:05,       3分,      1259,      1089,       -/-,           -/-/-,           -/-
 17,      洛阳,     19:48,         -,           ,      1365,      1181,     102/-,     178/184/190,       274/285
