   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  乌兰浩特,         -,     13:48,         -,         -,         -,         -,               -,              -
  2,    葛根庙,     14:16,     14:18,      02分,        28,         0,       9/-,        55/58/63,          80/91
  3,      白城,     15:03,     15:19,      16分,        75,         0,    14.5/-,      60.5/63/69,       90.5/102
  4,      到保,     15:47,     15:49,      02分,       119,         0,    18.5/-,      64.5/67/73,       97.5/110
  5,      安广,     16:29,     16:31,      02分,       161,         0,    24.5/-,      70.5/74/80,      108.5/123
  6,      两家,     16:48,     17:07,      19分,       180,         0,    28.5/-,      74.5/78/85,      112.5/127
  7,    大安北,     17:25,     17:28,      03分,       217,         0,    29.5/-,      75.5/79/86,      115.5/131
  8,    长山屯,     17:51,     17:53,      02分,       243,         0,    37.5/-,      83.5/87/95,      125.5/142
  9,      松原,     18:20,     18:27,      07分,       272,         0,    41.5/-,      87.5/91/99,      132.5/150
 10,      农安,     19:36,     19:39,      03分,       348,         0,    51.5/-,    97.5/102/110,      149.5/169
 11,      长春,     20:42,     21:10,      28分,       414,         0,    62.5/-, 110.5/114.5/125,      166.5/188
 12,    公主岭,     21:48,     21:50,      02分,       480,         0,      69/-,     123/128/139,        186/210
 13,      四平,     22:42,     22:45,      03分,       534,         0,      75/-,     133/139/151,        205/231
 14,      沈阳,     01:01,     01:19,      18分,       673,         0,      98/-,     171/178/193,        263/297
 15,      鞍山,     02:23,     02:28,      05分,       755,         0,     105/-,     184/191/208,        285/321
 16,      海城,     02:54,     02:56,      02分,       786,         0,     112/-,     194/202/219,        301/339
 17,    大石桥,     03:27,     03:30,      03分,       819,         0,     115/-,     200/208/226,        312/352
 18,      盖州,     03:50,     03:52,      02分,       842,         0,     119/-,     207/215/234,        324/365
 19,    熊岳城,     04:13,     04:15,      02分,       865,         0,     119/-,     207/215/234,        324/365
 20,    瓦房店,     05:04,     05:07,      03分,       916,         0,   128.5/-,   222.5/231/252,      348.5/393
 21,    普兰店,     05:27,     05:29,      02分,       939,         0,   135.5/-,   232.5/242/263,      360.5/406
 22,      金州,     06:00,     06:04,      04分,       972,         0,   138.5/-,   238.5/248/270,      372.5/420
 23,      大连,     06:38,     06:38,      00分,      1010,         0,   141.5/-,   244.5/254/276,      381.5/430
