   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    沈阳北,         -,     15:10,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    大虎山,     16:41,     16:52,      11分,        91,       127,    19.5/-,  65.5/70.5/73.5,    99.5/105.5
  3,    沟帮子,     17:22,     17:24,       2分,       132,       169,    24.5/-,  70.5/75.5/78.5,   108.5/114.5
  4,      锦州,     18:07,     18:15,       8分,       177,       233,    37.5/-,  83.5/88.5/91.5,   125.5/131.5
  5,    葫芦岛,     18:48,     18:51,       3分,       218,       283,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  6,      兴城,     19:07,     19:09,       2分,       237,       304,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  7,      绥中,     19:40,     19:42,       2分,       270,       352,    51.5/-,97.5/102.5/105.5,   149.5/155.5
  8,    山海关,     20:29,     20:41,      12分,       319,       417,    61.5/-,110.5/114.5/117.5,   166.5/174.5
  9,    秦皇岛,     21:06,     21:20,      14分,       356,       433,    64.5/-,115.5/119.5/122.5,   175.5/182.5
 10,      昌黎,     21:55,     21:57,       2分,       405,       483,      69/-,     123/126/130,       186/194
 11,      唐山,     23:12,     23:15,       3分,       482,       595,      81/-,     144/148/154,       222/231
 12,      天津,     00:58,     01:05,       7分,       588,       718,      98/-,     171/176/182,       263/275
 13,      霸州,     02:29,     02:49,      20分,       679,       805,     105/-,     184/190/196,       285/297
 14,      衡水,     04:42,     04:50,       8分,       812,       987,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 15,    大营镇,     05:27,     05:29,       2分,       857,      1038,   135.5/-,232.5/240.5/247.5,   360.5/377.5
 16,    清河城,     05:55,     06:06,      11分,       885,      1067,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 17,      临清,     06:29,     06:40,      11分,       919,      1093,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 18,      聊城,     07:14,     07:20,       6分,       964,      1139,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 19,      台前,     07:55,     08:13,      18分,      1005,      1197,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 20,      菏泽,     09:12,     09:15,       3分,      1082,      1295,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 21,      曹县,     09:50,     09:52,       2分,      1120,      1343,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 22,    商丘南,     10:30,     10:34,       4分,      1160,      1400,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 23,      亳州,     11:15,     11:20,       5分,      1205,      1464,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 24,      阜阳,     12:29,     12:54,      25分,      1279,      1568,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 25,      麻城,     15:33,     15:39,       6分,      1463,      1804,     206/-,     353/365/377,       556/582
 26,      九江,     18:06,     18:12,       6分,      1616,      2027,     229/-,     389/403/416,       613/640
 27,      进贤,     20:44,     20:48,       4分,      1774,      2226,     243/-,     414/429/444,       654/684
 28,      鹰潭,     21:39,     21:53,      14分,      1829,      2306,     251/-,     426/441/456,       673/703
 29,      贵溪,     22:09,     22:12,       3分,      1859,      2327,     251/-,     426/441/456,       673/703
 30,      横峰,     22:42,     22:50,       8分,      1892,      2374,   254.5/-,434.5/449.5/464.5,   687.5/717.5
 31,    武夷山,     00:44,     00:53,       9分,      2014,      2476,   268.5/-,455.5/472.5/487.5,   718.5/751.5
 32,      福州,     05:49,         -,          ,      2319,      2792,   290.5/-,491.5/507.5/525.5,   775.5/810.5
