   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      鸡西,         -,     06:40,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      柳毛,     07:10,     07:12,       2分,        30,        24,       4/-,        38/41/43,         54/58
  3,      石磷,     07:29,     07:31,       2分,        49,        37,       4/-,        38/41/43,         55/59
  4,    梨树镇,     07:48,     07:50,       2分,        68,        48,       5/-,        39/42/44,         56/60
  5,    八面通,     08:19,     08:22,       3分,        99,        72,       6/-,        40/43/45,     60.5/64.5
  6,    下城子,     09:03,     09:05,       2分,       143,       107,     8.5/-,  42.5/45.5/47.5,     64.5/68.5
  7,      穆棱,     09:16,     09:29,      13分,       156,       117,     9.5/-,  43.5/46.5/48.5,     65.5/69.5
  8,    牡丹江,     10:18,     10:33,      15分,       218,       183,    15.5/-,  49.5/52.5/54.5,     75.5/79.5
  9,    亚布力,     12:15,     12:18,       3分,       348,       326,    28.5/-,  62.5/65.5/67.5,     95.5/99.5
 10,    一面坡,     12:54,     12:56,       2分,       374,       377,    30.5/-,  64.5/67.5/69.5,    99.5/103.5
 11,    帽儿山,     13:37,     13:39,       2分,       430,       438,    36.5/-,  73.5/76.5/78.5,   113.5/118.5
 12,      阿城,     14:37,     14:39,       2分,       477,       497,      41/-,        82/84/87,       127/132
 13,    哈尔滨,     15:19,     15:30,      11分,       519,       538,      43/-,        85/88/91,       132/138
 14,      呼兰,     16:02,     16:04,       2分,       575,       541,      44/-,        88/91/94,       138/144
 15,    白奎堡,     16:35,     16:37,       2分,       595,       382,      49/-,       96/99/102,       150/157
 16,    兴隆镇,     16:47,     16:49,       2分,       607,       635,      49/-,       96/99/102,       150/157
 17,      庆安,     17:51,     17:53,       2分,       671,       673,      56/-,     108/111/115,       169/177
 18,      双丰,     18:10,     18:12,       2分,       690,       683,      58/-,     112/116/120,       176/183
 19,      铁力,     18:29,     18:31,       2分,       709,       693,      58/-,     112/116/120,       176/183
 20,      神树,     18:56,         -,          ,       736,       799,      60/-,     116/120/124,       183/191
