   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      襄阳,         -,     21:25,         -,         -,         -,         -,               -,              -
  2,      荆门,     22:48,     22:51,      03分,        83,         0,    19.5/-,      65.5/68/74,       99.5/113
  3,      当阳,     23:28,     23:31,      03分,       123,         0,    28.5/-,      74.5/78/85,      112.5/127
  4,    宜昌东,     00:11,     00:41,      30分,       166,         0,    37.5/-,      83.5/87/95,      125.5/142
  5,  石门县北,     04:12,     04:19,      07分,       407,         0,    51.5/-,    97.5/102/110,      149.5/169
  6,    张家界,     05:48,     06:00,      12分,       503,         0,      69/-,     123/128/139,        186/210
  7,      吉首,     08:23,     08:34,      11分,       658,         0,      81/-,     144/150/163,        222/251
  8,      怀化,     10:56,     11:12,      16分,       811,         0,      93/-,     163/170/184,        251/283
  9,      玉屏,     13:26,     13:32,      06分,      -479,         0,     105/-,     184/191/208,        285/321
 10,      镇远,     14:25,     14:31,      06分,      -420,         0,     115/-,     200/208/226,        312/352
 11,      凯里,     15:42,     15:51,      09分,      -343,         0,     124/-,     215/224/243,        336/379
 12,      福泉,     16:40,     16:46,      06分,      -285,         0,   135.5/-,   232.5/242/263,      360.5/406
 13,      贵定,     17:21,     17:34,      13分,      1196,         0,   138.5/-,   238.5/248/270,      372.5/420
 14,      贵阳,     18:45,     18:56,      11分,      -160,         0,   148.5/-,   254.5/265/288,      398.5/449
 15,      安顺,     20:09,     20:16,      07分,       -76,         0,   156.5/-,   268.5/279/303,      422.5/476
 16,      六枝,     20:57,     21:04,      07分,      1412,         0,   163.5/-,   280.5/292/317,      438.5/494
 17,    六盘水,     22:32,     22:51,      19分,        67,         0,   173.5/-,   296.5/308/335,      464.5/524
 18,      宣威,     00:50,     01:00,      10分,     -1235,         0,   180.5/-,   310.5/323/351,      488.5/551
 19,      曲靖,     02:05,     02:12,      07分,      1720,         0,     192/-,     328/341/371,        515/580
 20,      昆明,     04:06,     04:06,      00分,      1841,         0,     206/-,     353/367/399,        556/627
