   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    成都东,         -,     11:52,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      资阳,     13:59,     14:06,       7分,       127,       120,    18.5/-,  64.5/69.5/72.5,    97.5/103.5
  3,      资中,     15:35,     15:40,       5分,       223,       187,    28.5/-,  74.5/79.5/82.5,   113.5/119.5
  4,      内江,     16:14,     16:27,      13分,       262,       217,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  5,      自贡,     17:13,     17:19,       6分,       321,       256,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  6,      宜宾,     18:50,     18:56,       6分,       418,       335,    50.5/-,96.5/101.5/104.5,   146.5/152.5
  7,      昭通,     00:08,     00:14,       6分,       736,       584,      81/-,     144/148/154,       222/231
  8,      草海,     01:32,     01:40,       8分,       820,       669,      91/-,     158/164/169,       243/253
  9,    六盘水,     02:51,     02:58,       7分,       899,       742,     102/-,     178/184/190,       274/285
 10,      六枝,     04:26,     04:32,       6分,       994,       838,     112/-,     194/200/208,       301/315
 11,      安顺,     05:18,     05:23,       5分,      1046,       894,     115/-,     200/206/214,       312/325
 12,      贵阳,     07:14,         -,          ,      1162,       991,   128.5/-,222.5/230.5/237.5,   348.5/363.5
