   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      湛江,         -,     16:10,         -,         -,         -,         -,               -,              -
  2,      遂溪,     16:33,     16:36,      03分,        23,         0,       9/-,        55/58/63,          80/91
  3,      廉江,     16:56,     16:59,      03分,        46,         0,      11/-,        57/60/65,        86.5/98
  4,      河唇,     17:10,     17:13,      03分,        60,         0,    12.5/-,      58.5/61/66,        87.5/99
  5,      陆川,     18:06,     18:09,      03分,       116,         0,    21.5/-,      67.5/71/77,      102.5/116
  6,      玉林,     18:42,     18:54,      12分,       152,         0,    28.5/-,      74.5/78/85,      112.5/127
  7,      贵港,     19:55,     20:00,      05分,       225,         0,    41.5/-,      87.5/91/99,      132.5/150
  8,      黎塘,     20:49,     21:04,      15分,       279,         0,    46.5/-,     92.5/97/105,      140.5/159
  9,      来宾,     21:48,     21:53,      05分,       338,         0,    54.5/-,   100.5/105/114,      155.5/176
 10,      柳州,     22:45,     23:05,      20分,       395,         0,    64.5/-,   115.5/120/131,      175.5/198
 11,      宜州,     00:42,     00:47,      05分,       512,         0,      75/-,     133/139/151,        205/231
 12,    金城江,     01:37,     01:50,      13分,       567,         0,      86/-,     152/158/172,        233/263
 13,      南丹,     02:40,     02:45,      05分,       630,         0,      93/-,     163/170/184,        251/283
 14,      麻尾,     03:33,     03:40,      07分,       683,         0,     102/-,     178/185/201,        274/309
 15,      都匀,     05:04,     05:10,      06分,       774,         0,     119/-,     207/215/234,        324/365
 16,    贵定南,     05:41,     05:53,      12分,       811,         0,     124/-,     215/224/243,        336/379
 17,      贵阳,     06:45,     07:10,      25分,       875,         0,   138.5/-,   238.5/248/270,      372.5/420
 18,      遵义,     11:06,     11:12,      06分,      1136,         0,   152.5/-,   261.5/272/296,      409.5/462
 19,      桐梓,     12:18,     12:23,      05分,      1208,         0,   156.5/-,   268.5/279/303,      422.5/476
 20,      赶水,     14:39,     14:43,      04分,      1349,         0,   168.5/-,   288.5/300/326,      450.5/508
 21,      綦江,     15:50,     15:55,      05分,      1420,         0,   173.5/-,   296.5/308/335,      464.5/524
 22,      重庆,     17:36,     17:36,      00分,      1526,         0,   180.5/-,   310.5/323/351,      488.5/551
