   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京西,         -,     08:00,         -,         -,         -,         -,               -,              -
  2,      保定,     09:30,     09:33,      03分,        90,         0,    23.5/-,      69.5/73/79,      104.5/118
  3,      定州,     10:10,     10:12,      02分,       130,         0,    32.5/-,      78.5/82/89,      118.5/134
  4,    石家庄,     11:04,     11:22,      18分,       184,         0,    43.5/-,     89.5/93/101,      135.5/153
  5,      邢台,     12:25,     12:41,      16分,       265,         0,    54.5/-,   100.5/105/114,      155.5/176
  6,      邯郸,     13:22,     13:26,      04分,       322,         0,    64.5/-,   115.5/120/131,      175.5/198
  7,      安阳,     14:23,     14:32,      09分,       383,         0,      72/-,     129/134/146,        197/222
  8,      鹤壁,     15:01,     15:33,      32分,       421,         0,      75/-,     133/139/151,        205/231
  9,      新乡,     16:12,     16:15,      03分,       492,         0,      81/-,     144/150/163,        222/251
 10,      郑州,     17:16,     17:32,      16分,       556,         0,      93/-,     163/170/184,        251/283
 11,    洛阳东,     19:00,     19:04,      04分,       660,         0,     105/-,     184/191/208,        285/321
 12,      洛阳,     19:12,     19:15,      03分,       672,         0,     105/-,     184/191/208,        285/321
 13,    三门峡,     21:01,     21:04,      03分,       781,         0,     119/-,     207/215/234,        324/365
 14,      华山,     22:50,     22:53,      03分,       890,         0,   138.5/-,   238.5/248/270,      372.5/420
 15,      安康,     03:37,     03:58,      21分,      1177,         0,   177.5/-,   304.5/317/344,      476.5/537
 16,      达州,     07:36,     07:47,      11分,      1416,         0,     201/-,     343/357/387,        542/611
 17,      营山,     08:51,     08:54,      03分,      1491,         0,       0/-,           0/0/0,            0/0
 18,      蓬安,     09:07,     09:10,      03分,      1507,         0,     217/-,     376/391/425,        592/667
 19,      南充,     09:37,     09:41,      04分,      1537,         0,     224/-,     386/401/436,        609/686
 20,      遂宁,     10:22,     10:39,      17分,      1582,         0,     236/-,     410/426/463,        646/728
 21,    大英东,     11:00,     11:14,      14分,      1620,         0,     241/-,     420/436/474,        660/744
 22,      成都,     12:30,     12:30,      00分,      1710,         0,     252/-,     437/451/494,        689/776
