   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     15:20,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      涪陵,     16:37,     16:48,      11分,        77,       100,    15.5/-,  61.5/66.5/69.5,     92.5/98.5
  3,      黔江,     19:11,     19:19,       8分,       231,       280,    41.5/-,  87.5/92.5/95.5,   132.5/138.5
  4,      酉阳,     20:10,     20:19,       9分,       290,       362,    53.5/-,99.5/104.5/107.5,   152.5/158.5
  5,      秀山,     20:50,     20:56,       6分,       330,       406,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  6,      铜仁,     22:03,     22:09,       6分,       403,       509,      72/-,     129/132/136,       197/204
  7,      怀化,     23:10,     23:26,      16分,       470,       602,      81/-,     144/148/154,       222/231
  8,      溆浦,     00:41,     00:44,       3分,       566,       706,      98/-,     171/176/182,       263/275
  9,      娄底,     03:25,     03:31,       6分,       725,       917,     119/-,     207/215/221,       324/337
 10,      株洲,     05:18,     05:28,      10分,       838,      1042,   135.5/-,232.5/240.5/247.5,   360.5/377.5
 11,      衡阳,     06:53,     06:56,       3分,       933,      1176,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 12,      郴州,     08:37,     08:40,       3分,      1037,      1323,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 13,    韶关东,     10:19,     10:25,       6分,      1139,      1476,   177.5/-,304.5/315.5/325.5,   510.5/533.5
 14,      广州,     12:58,     13:15,      17分,      1298,      1697,     198/-,     337/349/361,       602/629
 15,    东莞东,     14:24,     14:30,       6分,      1384,      1791,     229/-,     384/402/414,       675/705
 16,      惠州,     15:13,     15:18,       5分,      1433,      1845,     237/-,     396/414/426,       694/725
 17,      河源,     16:11,     16:14,       3分,      1491,      1925,     248/-,     415/433/445,       722/756
 18,      龙川,     17:11,     17:26,      15分,      1551,      2000,     258/-,     433/451/464,       752/786
 19,      兴宁,     18:19,     18:23,       4分,      1619,      2070,     269/-,     448/467/482,       777/811
 20,      丰顺,     19:45,     19:49,       4分,      1705,      2142,     281/-,     471/490/504,       810/847
 21,      揭阳,     20:11,     20:16,       5分,      1731,      2170,     281/-,     471/490/504,       810/847
 22,      潮州,     20:35,     20:40,       5分,      1755,      2195,     288/-,     482/501/517,       828/865
 23,      汕头,     21:30,         -,          ,      1810,      2232,     288/-,     482/501/517,       828/865
