   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    满洲里,         -,     05:42,         -,         -,         -,         -,               -,              -
  2,扎赉诺尔西,     06:05,     06:07,      02分,        23,         0,       4/-,        38/40/43,          54/61
  3,    海拉尔,     07:49,     07:58,      09分,       127,         0,    15.5/-,      49.5/52/56,        75.5/86
  4,  扎罗木得,     08:48,     08:49,      01分,       186,         0,       0/-,           0/0/0,            0/0
  5,      大雁,     09:00,     09:02,      02分,       198,         0,    22.5/-,      56.5/59/64,        84.5/96
  6,    牙克石,     09:18,     09:21,      03分,       216,         0,    23.5/-,      57.5/60/65,        86.5/98
  7,    免渡河,     09:48,     09:50,      02分,       246,         0,    27.5/-,      61.5/64/70,       92.5/105
  8,    乌奴耳,     10:17,     10:19,      02分,       275,         0,    28.5/-,      62.5/65/71,       95.5/108
  9,    博克图,     11:29,     11:32,      03分,       347,         0,    31.5/-,      65.5/68/74,      101.5/115
 10,      雅鲁,     11:59,     12:01,      02分,       377,         0,       0/-,           0/0/0,            0/0
 11,    喇嘛山,     12:20,     12:21,      01分,       398,         0,       0/-,           0/0/0,            0/0
 12,      巴林,     12:33,     12:35,      02分,       411,         0,    36.5/-,      73.5/77/83,      113.5/128
 13,      南木,     12:56,     12:58,      02分,       434,         0,      38/-,        77/80/87,        119/135
 14,    哈拉苏,     13:09,     13:10,      01分,       447,         0,      38/-,        77/80/87,        119/135
 15,    扎兰屯,     13:37,     13:40,      03分,       475,         0,      41/-,        82/86/93,        127/144
 16,    碾子山,     14:28,     14:30,      02分,       526,         0,      44/-,       88/92/100,        138/156
 17,  富拉尔基,     15:48,     15:50,      02分,       606,         0,      51/-,      99/103/112,        155/175
 18,    昂昂溪,     16:08,     16:10,      02分,       626,         0,      51/-,      99/103/112,        155/175
 19,    大民屯,     16:29,     16:30,      01分,       647,         0,       0/-,           0/0/0,            0/0
 20,  齐齐哈尔,     16:44,     17:02,      18分,       662,         0,      52/-,     102/106/116,        160/181
 21,    烟筒屯,     17:52,     17:56,      04分,       730,         0,      58/-,     112/117/127,        176/199
 22,    大庆西,     18:48,     18:53,      05分,       786,         0,      60/-,     116/121/131,        183/207
 23,      大庆,     19:02,     19:07,      05分,       800,         0,      63/-,     121/126/137,        192/217
 24,    大庆东,     19:16,     19:37,      21分,       814,         0,      63/-,     121/126/137,        192/217
 25,      羊草,     19:57,     20:07,      10分,       855,         0,      65/-,     125/130/142,        199/225
 26,      肇东,     21:07,     21:13,      06分,       925,         0,      67/-,     129/134/146,        206/232
 27,    哈尔滨,     22:32,     22:48,      16分,      1010,         0,    72.5/-, 138.5/143.5/157,      221.5/250
 28,    一面坡,     01:29,     01:31,      02分,      -253,         0,    79.5/-,   151.5/158/171,      242.5/274
 29,    牡丹江,     04:22,     04:37,      15分,       -80,         0,    92.5/-,   173.5/181/196,      278.5/314
 30,      穆棱,     05:24,     05:29,      05分,       -18,         0,    98.5/-,   183.5/191/208,      295.5/333
 31,    绥芬河,     06:18,     06:18,      00分,        36,         0,   100.5/-,   188.5/196/213,      302.5/341
