   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      宁波,         -,     15:17,         -,         -,         -,         -,               -,              -
  2,      余姚,     15:56,     16:00,      04分,        39,         0,      11/-,        57/60/65,        83.5/95
  3,      上虞,     16:26,     16:29,      03分,        69,         0,    12.5/-,      58.5/61/66,       89.5/101
  4,      绍兴,     16:53,     16:56,      03分,        96,         0,    16.5/-,      62.5/65/71,       96.5/109
  5,      杭州,     18:15,     18:38,      23分,       178,         0,    28.5/-,      74.5/78/85,      112.5/127
  6,      诸暨,     19:33,     19:49,      16分,       256,         0,    40.5/-,      86.5/90/98,      129.5/146
  7,      义乌,     20:15,     20:30,      15分,       298,         0,    46.5/-,     92.5/97/105,      140.5/159
  8,      金华,     21:09,     21:15,      06分,       352,         0,    51.5/-,    97.5/102/110,      149.5/169
  9,      江山,     22:35,     22:38,      03分,       438,         0,      69/-,     123/128/139,        186/210
 10,      玉山,     23:26,     23:35,      09分,       489,         0,      75/-,     133/139/151,        205/231
 11,      上饶,     23:57,     00:02,      05分,       520,         0,      78/-,     139/145/157,        214/242
 12,      鹰潭,     01:11,     01:30,      19分,       594,         0,       0/-,           0/0/0,            0/0
 13,      吉安,     04:42,     04:48,      06分,       805,         0,   128.5/-, 222.5/230.5/252,      348.5/393
 14,      赣州,     07:30,     07:55,      25分,       973,         0,   148.5/-,   254.5/265/288,      398.5/449
 15,      大余,     09:12,     09:22,      10分,      1075,         0,   152.5/-,   261.5/272/296,      409.5/462
 16,      南雄,     09:56,     10:01,      05分,      1119,         0,   156.5/-,   268.5/279/303,      422.5/476
 17,      始兴,     10:22,     10:26,      04分,      1145,         0,   163.5/-,   280.5/292/317,      438.5/494
 18,    丹霞山,     11:01,     11:06,      05分,      1184,         0,   163.5/-,   280.5/292/317,      438.5/494
 19,    韶关东,     11:40,     11:46,      06分,      1223,         0,   168.5/-,   288.5/300/326,      450.5/508
 20,      英德,     12:40,     12:42,      02分,      1283,         0,   177.5/-,   304.5/317/344,      510.5/575
 21,      源潭,     13:25,     13:27,      02分,      1328,         0,       0/-,           0/0/0,            0/0
 22,    广州北,     14:02,     14:05,      03分,      1365,         0,   189.5/-,   322.5/335/364,      545.5/615
 23,      广州,     14:58,     14:58,      00分,      1421,         0,   189.5/-,   322.5/335/364,      545.5/615
