   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    乌伊岭,         -,     18:46,         -,         -,         -,         -,               -,              -
  2,    汤旺河,     19:13,     19:16,      03分,        27,         0,       0/-,           0/0/0,            0/0
  3,      新青,     19:43,     19:45,      02分,        57,         0,      11/-,        57/60/65,        83.5/95
  4,      红星,     20:02,     20:05,      03分,        76,         0,       0/-,           0/0/0,            0/0
  5,      五营,     20:36,     20:39,      03分,       110,         0,       0/-,           0/0/0,            0/0
  6,      红山,     21:16,     21:18,      02分,       150,         0,       0/-,           0/0/0,            0/0
  7,      友好,     21:47,     21:49,      02分,       181,         0,    21.5/-,      67.5/71/77,      102.5/116
  8,      伊春,     22:12,     22:18,      06分,       206,         0,       0/-,           0/0/0,            0/0
  9,      美溪,     22:45,     22:47,      02分,       239,         0,       0/-,           0/0/0,            0/0
 10,      苔青,     23:04,     23:06,      02分,       258,         0,       0/-,           0/0/0,            0/0
 11,      西林,     23:21,     23:24,      03分,       275,         0,    32.5/-,      78.5/82/89,      118.5/134
 12,    金山屯,     23:44,     23:46,      02分,       298,         0,       0/-,           0/0/0,            0/0
 13,      南岔,     00:41,     00:56,      15分,       355,         0,       0/-,           0/0/0,            0/0
 14,      绥化,     03:38,     03:52,      14分,       532,         0,      69/-,     123/128/139,        186/210
 15,    哈尔滨,     05:50,     05:50,      00分,       664,         0,       0/-,           0/0/0,            0/0
