   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      成都,         -,     08:30,         -,         -,         -,         -,               -,              -
  2,      德阳,     09:17,     09:32,      15分,        47,         0,    12.5/-,      58.5/61/66,        87.5/99
  3,      绵阳,     10:50,     11:00,      10分,       140,         0,    18.5/-,      64.5/67/73,       97.5/110
  4,      江油,     11:37,     11:48,      11分,       187,         0,    23.5/-,      69.5/73/79,      105.5/119
  5,      广元,     14:47,     15:01,      14分,       377,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,    阳平关,     16:35,     16:40,      05分,       485,         0,    54.5/-,   100.5/105/114,      155.5/176
  7,      勉县,     17:56,     17:58,      02分,       566,         0,      69/-,     123/128/139,        186/210
  8,      汉中,     18:31,     18:38,      07分,       601,         0,      72/-,     129/134/146,        197/222
  9,      西乡,     20:09,     20:13,      04分,       699,         0,      81/-,     144/150/163,        222/251
 10,      安康,     22:18,     22:38,      20分,       828,         0,     102/-,     178/185/201,        274/309
 11,      十堰,     01:12,     01:15,      03分,      1002,         0,     124/-,     215/224/243,        336/379
 12,    襄阳东,     03:12,     03:31,      19分,      1122,         0,   141.5/-,   244.5/254/276,      381.5/430
 13,      安陆,     05:22,     05:33,      11分,      1252,         0,   163.5/-,   280.5/292/317,      438.5/494
 14,      云梦,     05:50,     05:54,      04分,      1280,         0,   168.5/-,   288.5/300/326,      450.5/508
 15,      武昌,     08:09,     08:36,      27分,      1419,         0,   173.5/-,   296.5/308/335,      464.5/524
 16,      鄂州,     09:58,     10:01,      03分,      1528,         0,   180.5/-,   310.5/323/351,      488.5/551
 17,      黄石,     10:25,     10:39,      14分,      1555,         0,   189.5/-,   322.5/335/364,      504.5/569
 18,      阳新,     11:07,     11:15,      08分,      1597,         0,   189.5/-,   322.5/335/364,      504.5/569
 19,      庐山,     12:23,     12:25,      02分,      1673,         0,       0/-,           0/0/0,            0/0
 20,      南昌,     13:38,     13:52,      14分,      1748,         0,     206/-,     353/367/399,        556/627
 21,      向塘,     14:11,     14:16,      05分,      1781,         0,     206/-,     353/367/399,        556/627
 22,      进贤,     14:43,     14:47,      04分,      1813,         0,     213/-,     363/377/410,        572/645
 23,      东乡,     15:14,     15:18,      04分,      1844,         0,     217/-,     370/385/418,        585/659
 24,      鹰潭,     15:45,     16:03,      18分,      1875,         0,       0/-,           0/0/0,            0/0
 25,      资溪,     18:14,     18:19,      05分,      2024,         0,     229/-,     389/404/439,        613/691
 26,      光泽,     19:21,     19:30,      09分,      2091,         0,     229/-,     389/404/439,        613/691
 27,      邵武,     21:00,     21:08,      08分,      2190,         0,     236/-,     399/415/451,        629/709
 28,      福州,     05:28,     05:28,      00分,      2698,         0,   263.5/-,   446.5/464/504,      704.5/794
