   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    牡丹江,         -,     08:36,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    亚布力,     10:18,     10:20,       2分,       102,       143,    23.5/-,  69.5/74.5/77.5,   104.5/110.5
  3,      尚志,     11:08,     11:10,       2分,       152,       214,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  4,      玉泉,     12:14,     12:16,       2分,       218,       293,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  5,      阿城,     12:39,     12:41,       2分,       243,       314,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  6,    哈尔滨,     13:38,     13:59,      21分,       302,       355,    51.5/-,97.5/102.5/105.5,   149.5/155.5
  7,  哈尔滨西,     14:10,     14:27,      17分,       334,       364,    53.5/-,99.5/104.5/107.5,   152.5/158.5
  8,    双城堡,     15:02,     15:05,       3分,       434,       406,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  9,      兰棱,     15:22,     15:37,      15分,       406,       379,    62.5/-,110.5/114.5/117.5,   166.5/174.5
 10,      扶余,     15:58,     16:00,       2分,       442,       457,    64.5/-,115.5/119.5/122.5,   175.5/182.5
 11,      德惠,     16:37,     16:39,       2分,       481,       520,      72/-,     129/132/136,       197/204
 12,      长春,     17:35,     17:45,      10分,       539,       601,      81/-,     144/148/154,       222/231
 13,    公主岭,     18:31,     18:34,       3分,       595,       663,      91/-,     158/164/169,       243/253
 14,      四平,     19:19,     19:22,       3分,       643,       716,      98/-,     171/176/182,       263/275
 15,      开原,     20:15,     20:17,       2分,       699,       800,     105/-,     184/190/196,       285/297
 16,      铁岭,     20:39,     20:41,       2分,       723,       834,     112/-,     194/200/208,       301/315
 17,    沈阳北,     21:29,     21:37,       8分,       773,       901,     119/-,     207/215/221,       324/337
 18,    大虎山,     23:07,     23:10,       3分,       871,      1040,   135.5/-,232.5/240.5/247.5,   360.5/377.5
 19,      锦州,     00:19,     00:23,       4分,       943,      1146,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 20,    葫芦岛,     00:56,     00:59,       3分,       980,      1196,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 21,      唐山,     04:33,     04:38,       5分,      1197,      1503,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 22,      天津,     06:14,     06:21,       7分,      1298,      1626,     192/-,     328/339/351,       515/537
 23,      静海,     07:01,     07:03,       2分,      1345,      1679,     198/-,     337/349/361,       530/552
 24,      青县,     07:29,     07:31,       2分,      1373,      1720,     198/-,     337/349/361,       530/552
 25,      沧州,     07:51,     07:54,       3分,      1395,      1752,     201/-,     343/355/367,       542/566
 26,      东光,     08:29,     08:31,       2分,      1433,      1811,     206/-,     353/365/377,       556/582
 27,      吴桥,     08:55,     08:57,       2分,      1459,      1843,     206/-,     353/365/377,       556/582
 28,      德州,     09:21,     09:23,       2分,      1485,      1865,     213/-,     363/375/388,       572/598
 29,      平原,     09:46,     09:49,       3分,      1510,      1900,     213/-,     363/375/388,       572/598
 30,      禹城,     10:13,     10:16,       3分,      1537,      1933,     217/-,     370/383/397,       585/611
 31,      晏城,     10:30,     10:34,       4分,      1554,      1951,     217/-,     370/383/397,       585/611
 32,      泰山,     11:48,     11:51,       3分,      1632,      2056,     229/-,     389/403/416,       613/640
 33,      兖州,     12:47,     12:49,       2分,      1691,      2139,     236/-,     399/414/428,       629/656
 34,      邹城,     13:16,     13:18,       2分,      1720,      2160,     240/-,     408/421/436,       640/669
 35,      滕州,     13:44,     13:46,       2分,      1748,      2200,     240/-,     408/421/436,       640/669
 36,    枣庄西,     14:08,     14:11,       3分,      1772,      2234,     243/-,     414/429/444,       654/684
 37,      徐州,     15:20,     15:31,      11分,      1844,      2290,     251/-,     426/441/456,       673/703
 38,      蚌埠,     17:20,     17:25,       5分,      1964,      2466,   263.5/-,446.5/462.5/477.5,   704.5/735.5
 39,    滁州北,     18:43,     18:46,       3分,      2047,      2593,   273.5/-,463.5/480.5/496.5,   734.5/767.5
 40,      南京,     19:30,     19:41,      11分,      2094,      2650,   278.5/-,471.5/488.5/506.5,   747.5/780.5
 41,    马鞍山,     20:43,     20:47,       4分,      2167,      2728,   285.5/-,483.5/499.5/516.5,   761.5/796.5
 42,      芜湖,     21:31,     21:37,       6分,      2215,      2775,   290.5/-,491.5/507.5/525.5,   775.5/810.5
 43,      宣城,     22:38,     22:43,       5分,      2282,      2839,   290.5/-,491.5/507.5/525.5,   775.5/810.5
 44,    长兴南,     00:06,     00:11,       5分,      2370,      2953,   299.5/-,507.5/524.5/542.5,   802.5/838.5
 45,      杭州,     02:19,     02:31,      12分,      2503,      3067,   313.5/-,529.5/547.5/566.5,   834.5/871.5
 46,      义乌,     04:45,     04:48,       3分,      2649,      3218,     317/-,     536/555/575,       849/887
 47,      金华,     05:29,     05:54,      25分,      2693,      3266,     323/-,     546/566/585,       863/901
 48,      武义,     06:30,     06:32,       2分,      2754,      3306,     323/-,     546/566/585,       863/901
 49,      永康,     06:52,     06:54,       2分,      2776,      3327,     328/-,     554/575/595,       879/918
 50,      缙云,     07:26,     07:30,       4分,      2810,      3360,     328/-,     554/575/595,       879/918
 51,      丽水,     08:02,     08:05,       3分,      2846,      3380,     328/-,     554/575/595,       879/918
 52,      青田,     09:40,     09:42,       2分,      2944,      3459,     335/-,     566/585/606,       896/937
 53,      温州,     10:50,         -,          ,      3014,      3516,     341/-,     576/596/617,       911/952
