   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     21:40,         -,         -,         -,         -,               -,              -
  2,      广安,     22:57,     23:11,      14分,        77,         0,    21.5/-,      67.5/71/77,      102.5/118
  3,      达州,     00:21,     00:29,      08分,       161,         0,    40.5/-,      88.5/90/98,      129.5/148
  4,      安康,     03:23,     03:42,      19分,       343,         0,      72/-,     129/134/148,        197/222
  5,      渭南,     07:05,     07:08,      03分,      -875,         0,     112/-,     194/202/219,        301/339
  6,      华山,     08:01,     08:05,      04分,      -819,         0,     115/-,     200/208/228,        312/352
  7,    三门峡,     09:59,     10:02,      03分,      -701,         0,   135.5/-,   232.5/242/283,      380.5/408
  8,      义马,     11:01,     11:03,      02分,      -639,         0,   141.5/-,   244.5/254/295,     381.5/430
  9,      洛阳,     11:48,     11:51,      03分,      -592,         0,   148.5/-,   254.5/285/326,     398.5/449
 10,      郑州,     13:32,     13:51,      19分,       952,         0,   158.5/-,   288.5/319/360,     422.5/478
 11,      邢台,     16:54,     17:00,      06分,      1154,         0,   189.5/-,   322.5/335/384,      504.5/589
 12,   石家庄,     18:11,     18:17,      06分,      1231,         0,     198/-,     337/350/399,       530/597
 13,      保定,     19:37,     19:41,      04分,      1317,         0,     208/-,     353/387/399,        558/827
 14,    北京西,     21:23,     21:23,      00分,      1423,         0,     224/-,     381/398/430,        598/874
