   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      安庆,         -,     17:05,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    安庆西,     17:58,     18:03,       5分,        38,        40,       -/-,           -/-/-,           -/-
  3,      桐城,     18:43,     18:45,       2分,        83,        79,       -/-,           -/-/-,           -/-
  4,      庐江,     19:10,     19:16,       6分,       110,       117,       -/-,           -/-/-,           -/-
  5,      合肥,     20:49,     21:09,      20分,       209,       196,       -/-,           -/-/-,           -/-
  6,      六安,     22:09,     22:13,       4分,       289,       288,       -/-,           -/-/-,           -/-
  7,      固始,     23:31,     23:34,       3分,       371,       373,       -/-,           -/-/-,           -/-
  8,      商城,     23:52,     23:55,       3分,       392,       395,       -/-,           -/-/-,           -/-
  9,      潢川,     00:22,     00:27,       5分,       422,       436,       -/-,           -/-/-,           -/-
 10,      信阳,     01:43,     01:58,      15分,       503,       540,       -/-,           -/-/-,           -/-
 11,      桐柏,     03:06,     03:10,       4分,       586,       617,      86/-,     152/156/161,       233/244
 12,      唐河,     04:24,     04:29,       5分,       664,       685,       -/-,           -/-/-,           -/-
 13,      南阳,     05:40,     06:04,      24分,       740,       743,       -/-,           -/-/-,           -/-
 14,      商南,     08:36,     08:38,       2分,       916,       918,       -/-,           -/-/-,           -/-
 15,      丹凤,     09:27,     09:33,       6分,       967,       976,       -/-,           -/-/-,           -/-
 16,      商洛,     10:06,     10:12,       6分,      1006,      1015,       -/-,           -/-/-,           -/-
 17,      西安,     13:16,         -,          ,      1211,      1195,   148.5/-,   254.5/280/293,     398.5/423
