   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      广州,         -,     09:12,         -,         -,         -,         -,               -,              -
  2,    韶关东,     11:30,     11:35,      05分,       138,         0,    37.5/-,      83.5/87/95,      120.5/136
  3,      郴州,     13:14,     13:17,      03分,       242,         0,    53.5/-,    99.5/104/113,      195.5/221
  4,      耒阳,     14:12,     14:14,      02分,       300,         0,    64.5/-,   115.5/120/131,      227.5/257
  5,      衡阳,     15:07,     15:11,      04分,       355,         0,      75/-,     133/139/151,        255/288
  6,      衡山,     15:42,     15:44,      02分,       390,         0,      78/-,     139/145/157,        269/303
  7,      株洲,     16:42,     16:47,      05分,       450,         0,      91/-,     158/165/179,        301/339
  8,      长沙,     17:25,     17:32,      07分,       493,         0,      98/-,     171/178/193,        307/346
  9,      汨罗,     18:18,     18:20,      02分,       546,         0,     105/-,     184/191/208,        338/381
 10,      岳阳,     19:01,     19:04,      03分,       589,         0,     112/-,     194/202/219,        357/403
 11,      赤壁,     20:23,     20:26,      03分,       671,         0,     124/-,     215/224/243,        395/445
 12,      咸宁,     20:53,     20:56,      03分,       701,         0,   128.5/-,   222.5/231/252,      402.5/454
 13,      武昌,     21:51,     22:03,      12分,       759,         0,   138.5/-,   238.5/248/270,      425.5/480
 14,      广水,     00:05,     00:08,      03分,       893,         0,   152.5/-,   261.5/272/296,      475.5/536
 15,      信阳,     00:53,     00:56,      03分,       941,         0,   163.5/-,   280.5/292/317,      500.5/564
 16,    驻马店,     02:47,     02:50,      03分,      1055,         0,   168.5/-,   288.5/300/326,      524.5/591
 17,      漯河,     03:33,     03:37,      04分,      1101,         0,   177.5/-,   304.5/317/344,      550.5/620
 18,      郑州,     05:30,     05:52,      22分,      1218,         0,     192/-,     328/341/371,        574/647
 19,      开封,     06:42,     06:52,      10分,      1290,         0,     198/-,     337/350/380,       602/678
 20,      兰考,     07:20,     07:24,      04分,      1328,         0,     198/-,     337/350/381,        616/694
 21,      民权,     07:46,     07:48,      02分,      1354,         0,     201/-,     343/357/387,        616/694
 22,      砀山,     09:30,     09:33,      03分,      1458,         0,     213/-,     363/377/410,        656/739
 23,      黄口,     09:56,     10:01,      05分,      1484,         0,     217/-,     370/385/418,        656/739
 24,      徐州,     10:38,     11:07,      29分,      1526,         0,     217/-,     370/385/418,        667/752
 25,      邳州,     11:57,     12:00,      03分,      1605,         0,     229/-,     389/404/439,        682/769
 26,      新沂,     12:30,     12:54,      24分,      1638,         0,     229/-,     389/404/439,        694/782
 27,      郯城,     13:19,     13:27,      08分,      1687,         0,     236/-,     399/415/451,        708/798
 28,    临沂北,     14:06,     14:10,      04分,      1734,         0,     240/-,     408/424/461,        724/816
 29,      沂南,     15:21,     15:31,      10分,      1809,         0,     243/-,     414/430/468,        724/816
 30,      沂水,     15:46,     15:48,      02分,      1834,         0,     243/-,     414/430/468,        737/830
 31,      莒县,     15:58,     16:04,      06分,      1846,         0,     243/-,     414/430/468,        737/830
 32,      五莲,     16:43,     16:50,      07分,      1891,         0,     251/-,     426/443/481,        750/845
 33,      诸城,     17:14,     17:20,      06分,      1922,         0,     251/-,     426/443/481,        750/845
 34,      胶州,     18:21,     18:31,      10分,      1989,         0,   254.5/-,   434.5/452/491,      764.5/861
 35,      蓝村,     18:49,     18:55,      06分,      2017,         0,   254.5/-,   434.5/452/491,      780.5/879
 36,      莱西,     19:40,     19:55,      15分,      2068,         0,   263.5/-,   446.5/464/504,      780.5/879
 37,      桃村,     20:50,     20:55,      05分,      2138,         0,   268.5/-,   455.5/473/514,      805.5/908
 38,      烟台,     21:50,     21:50,      00分,      2198,         0,   273.5/-,   463.5/482/523,      805.5/908
