   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,呼和浩特东,         -,     16:10,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    集宁南,     17:40,     18:05,      25分,        90,       150,    23.5/-,  69.5/74.5/77.5,   104.5/110.5
  3,      商都,     19:14,     19:16,       2分,       184,       234,    37.5/-,  83.5/88.5/91.5,   125.5/131.5
  4,      化德,     20:01,     20:03,       2分,       231,       296,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  5,  正镶白旗,     21:23,     21:29,       6分,       313,       405,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  6,  桑根达来,     22:59,     23:05,       6分,       409,       500,      72/-,     129/132/136,       197/204
  7,  锡林浩特,     01:17,     01:37,      20分,       547,       653,      91/-,     158/164/169,       243/253
  8,    西乌旗,     05:04,     05:07,       3分,       774,      1323,     112/-,     194/200/208,       301/315
  9,  白音华南,     06:23,     06:26,       3分,       853,       927,     119/-,     207/215/221,       324/337
 10,  霍林郭勒,     09:05,     09:09,       4分,      1015,      1078,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 11,    珠斯花,     09:16,     09:36,      20分,      1026,      1081,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 12,  哈日努拉,     10:13,     10:16,       3分,      1083,      1117,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 13,    二龙屯,     10:37,     10:40,       3分,      1107,      1137,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 14,  乌兰浩特,     14:00,         -,          ,      1310,      1321,   163.5/-,280.5/289.5/299.5,   438.5/456.5
