   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    长治北,         -,     21:05,         -,         -,         -,         -,               -,              -
  2,      长治,     21:21,     21:27,      06分,        16,         0,       8/-,        54/57/61,          78/88
  3,      高平,     22:21,     22:27,      06分,        76,         0,    12.5/-,      58.5/61/66,        87.5/99
  4,      晋城,     23:16,     23:22,      06分,       131,         0,    16.5/-,      62.5/65/71,       96.5/109
  5,      月山,     00:12,     00:24,      12分,       187,         0,    23.5/-,      69.5/73/79,      105.5/119
  6,      焦作,     00:41,     00:47,      06分,       216,         0,    24.5/-,      70.5/74/80,      108.5/123
  7,      新乡,     01:49,     02:08,      19分,       284,         0,    37.5/-,      83.5/87/95,      125.5/142
  8,      长垣,     03:18,     03:22,      04分,       373,         0,    50.5/-,    96.5/101/109,      146.5/165
  9,    东明县,     04:02,     04:05,      03分,       417,         0,    53.5/-,    99.5/104/113,      152.5/172
 10,      菏泽,     04:41,     04:44,      03分,       456,         0,    62.5/-,   110.5/115/125,      166.5/188
 11,      巨野,     05:22,     05:25,      03分,       497,         0,      69/-,     123/128/139,        186/210
 12,      济宁,     05:56,     05:59,      03分,       531,         0,      72/-,     129/134/146,        197/222
 13,      兖州,     06:28,     06:47,      19分,       563,         0,      75/-,     133/139/151,        205/231
 14,      滕州,     07:25,     07:28,      03分,       620,         0,      81/-,     144/150/163,        222/251
 15,      徐州,     08:48,     09:03,      15分,       703,         0,      98/-,     171/178/193,        263/297
 16,      蚌埠,     10:51,     11:28,      37分,       826,         0,     115/-,     200/208/226,        312/352
 17,    滁州北,     12:46,     13:15,      29分,       941,         0,   128.5/-,   222.5/231/252,      348.5/393
 18,      南京,     13:59,     14:30,      31分,      1014,         0,   135.5/-,   232.5/242/263,      360.5/406
 19,      常州,     16:04,     16:07,      03分,      1139,         0,       0/-,           0/0/0,            0/0
 20,      无锡,     16:34,     16:39,      05分,      1169,         0,   152.5/-,   261.5/272/296,      409.5/462
 21,      苏州,     17:22,     17:22,      00分,      1217,         0,   156.5/-,   268.5/279/303,      422.5/476
