   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    东胜西,         -,     18:24,         -,         -,         -,         -,               -,              -
  2,      包头,     19:46,     20:12,      26分,        82,         0,    18.5/-,      64.5/67/73,       97.5/110
  3,    包头东,     20:27,     20:31,      04分,       123,         0,    19.5/-,      65.5/68/74,       99.5/113
  4,    察素齐,     21:51,     21:53,      02分,       207,         0,    37.5/-,      83.5/87/95,      125.5/142
  5,呼和浩特东,     22:36,     23:01,      25分,       252,         0,    43.5/-,     89.5/93/101,      135.5/153
  6,    集宁南,     00:24,     00:31,      07分,       360,         0,    64.5/-,   115.5/120/131,      175.5/198
  7,      大同,     02:52,     03:07,      15分,       508,         0,      78/-,     139/145/157,        214/242
  8,  张家口南,     05:30,     05:38,      08分,       666,         0,      98/-,     171/178/193,        263/297
  9,      宣化,     05:58,     06:00,      02分,       694,         0,     102/-,     178/185/201,        274/309
 10,      沙城,     06:43,     06:45,      02分,       739,         0,     105/-,     184/191/208,        285/321
 11,    北京西,     08:58,     08:58,      00分,       874,         0,     119/-,     207/215/221,        324/365
