   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      包头,         -,     08:34,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    包头东,     08:48,     08:52,       4分,        15,        16,       8/-,        54/59/62,         78/84
  3,    察素齐,     09:48,     09:51,       3分,        75,       114,    18.5/-,  64.5/69.5/72.5,    97.5/103.5
  4,  呼和浩特,     10:27,     10:35,       8分,       113,       165,    24.5/-,  70.5/75.5/78.5,   108.5/114.5
  5,呼和浩特东,     10:45,     10:53,       8分,       131,       173,    28.5/-,  74.5/79.5/82.5,   112.5/118.5
  6,    集宁南,     12:19,     12:26,       7分,       225,       323,    50.5/-,96.5/101.5/104.5,   146.5/152.5
  7,  土贵乌拉,     12:48,     12:52,       4分,       254,       354,    51.5/-,97.5/102.5/105.5,   149.5/155.5
  8,      丰镇,     13:33,     13:35,       2分,       299,       405,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  9,      大同,     14:20,     14:31,      11分,       346,       450,    64.5/-,115.5/119.5/122.5,   175.5/182.5
 10,      阳高,     15:16,     15:19,       3分,       402,       507,      72/-,     129/132/136,       197/204
 11,      天镇,     15:42,     15:45,       3分,       428,       536,      75/-,     133/138/142,       205/214
 12,    柴沟堡,     16:31,     16:34,       3分,       477,       584,      81/-,     144/148/154,       222/231
 13,  张家口南,     17:09,     17:17,       8分,       515,       628,      86/-,     152/156/161,       233/244
 14,      宣化,     17:37,     17:40,       3分,       543,       653,      91/-,     158/164/169,       243/253
 15,      沙城,     18:25,     18:28,       3分,       591,       703,      98/-,     171/176/182,       263/275
 16,    三家店,     20:04,     20:06,       2分,       690,       787,     105/-,     184/190/196,       285/297
 17,      保定,     22:52,     22:58,       6分,       858,       964,     119/-,     207/215/221,       324/337
 18,    石家庄,     00:24,     00:30,       6分,       950,      1069,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 19,      安阳,     02:55,     02:57,       2分,      1101,      1290,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 20,      鹤壁,     03:26,     03:35,       9分,      1132,      1331,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 21,      新乡,     04:14,     04:16,       2分,      1180,      1397,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 22,      郑州,     05:17,     05:27,      10分,      1243,      1477,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 23,      许昌,     06:22,     06:24,       2分,      1308,      1563,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 24,      漯河,     07:02,     07:04,       2分,      1348,      1617,     192/-,     328/339/351,       515/537
 25,    驻马店,     07:43,     07:45,       2分,      1389,      1713,     198/-,     337/349/361,       530/552
 26,      信阳,     08:44,     08:46,       2分,      1450,      1779,     201/-,     343/355/367,       542/566
 27,      广水,     09:31,     09:33,       2分,      1497,      1844,     213/-,     363/375/388,       572/598
 28,      花园,     10:06,     10:08,       2分,      1532,      1889,     213/-,     363/375/388,       572/598
 29,      孝感,     10:29,     10:31,       2分,      1555,      1953,     217/-,     370/383/397,       585/611
 30,      武昌,     11:55,     12:16,      21分,      1641,      2013,     224/-,     381/393/407,       598/625
 31,      鄂州,     13:18,     13:22,       4分,      1724,      2091,     236/-,     399/414/428,       629/656
 32,      黄石,     14:02,     14:04,       2分,      1768,      2118,     236/-,     399/414/428,       629/656
 33,      瑞昌,     15:15,     15:18,       3分,      1841,      2223,     243/-,     414/429/444,       654/684
 34,      庐山,     15:38,     15:44,       6分,      1864,      2252,     243/-,     414/429/444,       654/684
 35,    南昌西,     16:52,         -,          ,      1938,      2375,   254.5/-,434.5/449.5/464.5,   687.5/717.5
