   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳东,         -,     15:25,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      广州,     17:04,     17:20,      16分,        99,       139,       -/-,           -/-/-,           -/-
  3,      佛山,     17:44,     17:49,       5分,       139,       161,       -/-,           -/-/-,           -/-
  4,      肇庆,     19:11,     19:16,       5分,       226,       248,       -/-,           -/-/-,           -/-
  5,    茂名东,     22:56,     23:19,      23分,       451,       500,      72/-,     129/132/136,       197/204
  6,      玉林,     01:54,     02:06,      12分,       629,       685,       -/-,           -/-/-,           -/-
  7,      南宁,     06:10,     06:35,      25分,       885,       948,       -/-,           -/-/-,           -/-
  8,      田林,     11:05,     11:09,       4分,      1180,      1807,       -/-,           -/-/-,           -/-
  9,      册亨,     13:03,     13:06,       3分,      1298,      1358,       -/-,           -/-/-,           -/-
 10,      兴义,     14:47,     14:52,       5分,      1402,      1432,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 11,      威舍,     15:40,     15:46,       6分,      1455,      1468,       -/-,           -/-/-,           -/-
 12,      红果,     16:49,     16:56,       7分,      1524,      1536,       -/-,           -/-/-,           -/-
 13,      富源,     17:23,     17:26,       3分,      1558,      1565,       -/-,           -/-/-,           -/-
 14,      曲靖,     18:31,     18:41,      10分,      1626,      1640,       -/-,           -/-/-,           -/-
 15,      昆明,     20:39,         -,          ,      1754,      1797,     206/-,     353/365/377,       556/582
