   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    河口北,         -,     07:00,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      屏边,     07:45,     07:48,       3分,        45,        71,    12.5/-,           -/-/-,           -/-
  3,      蒙自,     08:21,     08:25,       4分,        81,       122,    19.5/-,           -/-/-,           -/-
  4,    蒙自北,     08:41,     08:46,       5分,       101,       142,    23.5/-,           -/-/-,           -/-
  5,      建水,     09:22,     09:25,       3分,       142,       194,    29.5/-,           -/-/-,           -/-
  6,      曲江,     09:51,     09:55,       4分,       171,       231,    37.5/-,           -/-/-,           -/-
  7,      通海,     10:13,     10:15,       2分,       193,       258,    40.5/-,           -/-/-,           -/-
  8,      玉溪,     10:57,     10:59,       2分,       237,       292,    56.5/-,           -/-/-,           -/-
  9,      昆阳,     11:52,     11:59,       7分,       292,       338,    61.5/-,           -/-/-,           -/-
 10,      昆明,     13:06,         -,          ,       366,       400,    70.5/-,           -/-/-,           -/-
