   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      杭州,         -,     11:53,         -,         -,         -,         -,               -,              -
  2,    德清西,     12:37,     12:40,      03分,        44,         0,    12.5/-,      58.5/61/66,        87.5/99
  3,    长兴南,     13:28,     13:31,      03分,        95,         0,    19.5/-,      65.5/68/74,       99.5/113
  4,      宣城,     14:47,     14:50,      03分,       174,         0,    37.5/-,      83.5/87/95,      125.5/142
  5,      芜湖,     15:45,     15:51,      06分,       232,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,      巢湖,     16:52,     16:55,      03分,       299,         0,    54.5/-,   100.5/105/114,      155.5/176
  7,      合肥,     17:50,     18:02,      12分,       357,         0,    64.5/-,   115.5/120/131,      175.5/198
  8,      淮南,     19:12,     19:17,      05分,       439,         0,      75/-,     133/139/151,        205/231
  9,      阜阳,     20:51,     21:06,      15分,       538,         0,      91/-,     158/165/179,        243/274
 10,      亳州,     22:18,     22:23,      05分,       625,         0,     102/-,     178/185/201,        274/309
 11,    商丘南,     23:12,     23:16,      04分,       679,         0,     112/-,     194/202/219,        301/339
 12,      菏泽,     00:25,     00:28,      03分,       752,         0,     119/-,     207/215/234,        324/365
 13,      聊城,     02:23,     02:42,      19分,       870,         0,   138.5/-,   238.5/248/270,      372.5/420
 14,      邯郸,     05:11,     05:19,      08分,      -402,         0,   156.5/-, 268.5/279.5/303,      422.5/476
 15,    石家庄,     06:58,     06:58,      00分,      1145,         0,   173.5/-,   296.5/308/335,      464.5/524
