   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     23:42,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      秀山,     08:58,     09:06,       8分,        44,       406,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  3,      铜仁,     10:41,     10:47,       6分,         1,       277,      72/-,     129/132/136,       197/204
  4,      怀化,     12:57,     13:12,      15分,       795,       602,      81/-,     144/148/154,       222/231
  5,      溆浦,     14:27,     14:30,       3分,       885,       706,      98/-,     171/176/182,       263/275
  6,      新化,     16:05,     16:10,       5分,       983,       824,     112/-,     194/200/208,       301/315
  7,      娄底,     17:36,     17:42,       6分,      1074,       917,     119/-,     207/215/221,       324/337
  8,      湘潭,     18:57,     19:03,       6分,      1155,      1016,   128.5/-,222.5/230.5/237.5,   348.5/363.5
  9,      株洲,     19:54,     20:06,      12分,      1212,      1042,   135.5/-,232.5/240.5/247.5,   360.5/377.5
 10,      衡阳,     21:37,     21:51,      14分,      1315,      1176,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 11,      郴州,     23:32,     23:35,       3分,      1430,      1323,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 12,    韶关东,     01:14,     01:20,       6分,      1532,      1476,   177.5/-,304.5/315.5/325.5,   510.5/533.5
 13,      广州,     03:45,     04:05,      20分,      1683,      1697,     198/-,     337/349/361,       602/629
 14,      深圳,     05:48,         -,          ,      1806,      1844,     213/-,     363/375/388,       661/690
