   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      太原,         -,     23:15,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      榆次,     23:36,     23:41,       5分,         6,        27,       6/-,        50/54/57,         72/77
  3,      平遥,     00:33,     00:36,       3分,        63,       108,    13.5/-,  57.5/61.5/64.5,     88.5/93.5
  4,      介休,     01:01,     01:05,       4分,        91,       139,    20.5/-,  64.5/68.5/71.5,    96.5/101.5
  5,      霍州,     02:03,     02:05,       2分,       153,       209,    29.5/-,  73.5/77.5/80.5,   110.5/115.5
  6,      临汾,     03:01,     03:17,      16分,       211,       274,    37.5/-,  81.5/85.5/88.5,   122.5/127.5
  7,      侯马,     04:05,     04:10,       5分,       275,       334,    47.5/-,  91.5/95.5/98.5,   137.5/142.5
  8,      运城,     05:17,     05:23,       6分,       347,       412,    57.5/-,102.5/106.5/109.5,   154.5/161.5
  9,      永济,     06:07,     06:10,       3分,       397,       468,      63/-,     114/116/121,       172/179
 10,    风陵渡,     06:46,     06:48,       2分,       436,       505,      66/-,     119/122/126,       183/190
 11,      华山,     07:22,     07:40,      18分,       472,       528,      69/-,     124/128/132,       190/199
 12,    三门峡,     09:29,     09:33,       4分,       599,       670,      84/-,     147/153/157,       226/236
 13,      渑池,     10:24,     10:27,       3分,       654,       723,       -/-,           -/-/-,           -/-
 14,      洛阳,     11:21,     11:37,      16分,       711,       792,      97/-,     171/177/183,       266/277
 15,  平顶山西,     13:31,     13:43,      12分,       841,       926,     111/-,     194/201/206,       302/315
 16,    平顶山,     14:13,     14:17,       4分,       883,       955,     116/-,     202/209/216,       314/328
 17,      漯河,     15:35,     16:05,      30分,       965,      1033,   124.5/-,215.5/222.5/229.5,   334.5/349.5
 18,    驻马店,     16:46,     16:56,      10分,      1036,      1099,   127.5/-,221.5/228.5/236.5,   346.5/361.5
 19,      确山,     17:10,     17:14,       4分,      1060,      1119,   130.5/-,227.5/234.5/242.5,   354.5/370.5
 20,      信阳,     18:05,     18:10,       5分,      1115,      1195,   138.5/-,238.5/246.5/254.5,   372.5/387.5
 21,      广水,     18:57,     19:00,       3分,      1167,      1260,   146.5/-,251.5/261.5/269.5,   394.5/410.5
 22,      武昌,     21:19,     21:36,      17分,      1309,      1429,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 23,      咸宁,     22:36,     22:46,      10分,      1386,      1509,       -/-,           -/-/-,           -/-
 24,      赤壁,     23:19,     23:28,       9分,      1429,      1547,       -/-,           -/-/-,           -/-
 25,      长沙,     01:58,     02:14,      16分,      1588,      1791,     191/-,     328/340/351,       518/541
 26,      株洲,     02:53,     02:57,       4分,      1643,      1843,     197/-,     337/348/361,       532/556
 27,      衡阳,     04:41,     04:44,       3分,      1751,      1977,     208/-,     355/366/379,       558/583
 28,      郴州,     06:25,     06:28,       3分,      1855,      2124,     219/-,     372/386/398,       586/611
 29,    韶关东,     08:07,     08:20,      13分,      1957,      2277,     234/-,     398/412/426,       651/680
 30,      广州,     11:03,     11:19,      16分,      2133,      2498,   268.5/-,455.5/472.5/487.5,   791.5/827.5
 31,   深圳西,     13:30,         -,           ,      2295,      2660,   268.5/-,455.5/472.5/487.5,   791.5/827.5
