   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      大同,         -,     06:20,         -,         -,         -,         -,               -,              -
  2,      怀仁,     06:55,     06:58,      03分,        35,         0,      11/-,        57/60/65,            -/-
  3,      岱岳,     07:28,     07:31,      03分,        68,         0,    14.5/-,      60.5/63/69,            -/-
  4,      朔州,     08:05,     08:11,      06分,       105,         0,    19.5/-,      65.5/68/74,            -/-
  5,      宁武,     08:48,     08:53,      05分,       148,         0,    24.5/-,      70.5/74/80,            -/-
  6,      轩岗,     09:23,     09:28,      05分,       183,         0,    29.5/-,      75.5/79/86,            -/-
  7,      原平,     10:15,     10:19,      04分,       235,         0,       0/-,           0/0/0,            -/-
  8,      忻州,     10:45,     10:48,      03分,       265,         0,    41.5/-,      87.5/91/99,            -/-
  9,      阳曲,     11:31,     11:33,      02分,       311,         0,    50.5/-,    96.5/101/109,            -/-
 10,      太原,     12:02,     12:17,      15分,       342,         0,       0/-,           0/0/0,            -/-
 11,    太原南,     12:28,     12:32,      04分,       368,         0,    53.5/-,    99.5/104/113,            -/-
 12,      榆次,     12:46,     12:50,      04分,       386,         0,    54.5/-,   100.5/105/114,            -/-
 13,      太谷,     13:16,     13:19,      03分,       416,         0,    62.5/-,   110.5/115/125,            -/-
 14,      祁县,     13:36,     13:56,      20分,       436,         0,    64.5/-,   115.5/120/131,            -/-
 15,      平遥,     14:11,     14:16,      05分,       471,         0,       0/-,           0/0/0,            -/-
 16,      介休,     14:41,     14:46,      05分,       501,         0,      72/-,     129/134/146,            -/-
 17,      灵石,     15:11,     15:14,      03分,       531,         0,      75/-,     133/139/151,            -/-
 18,      霍州,     15:50,     15:53,      03分,       570,         0,      78/-,     139/145/157,            -/-
 19,      洪洞,     16:30,     16:33,      03分,       610,         0,      81/-,     144/150/163,            -/-
 20,      临汾,     16:57,     17:03,      06分,       637,         0,      86/-,     152/158/172,            -/-
 21,      襄汾,     17:24,     17:27,      03分,       664,         0,      91/-,     158/165/179,            -/-
 22,      侯马,     18:01,     18:17,      16分,       701,         0,      93/-,     163/170/184,            -/-
 23,      闻喜,     18:50,     18:53,      03分,       750,         0,      98/-,     171/178/193,            -/-
 24,      运城,     19:30,     19:30,      00分,       790,         0,     102/-,     178/185/201,            -/-
