   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      承德,         -,     20:09,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,  鹰手营子,     22:12,     22:16,       4分,       123,        80,    12.5/-,  58.5/63.5/66.5,     89.5/95.5
  3,    兴隆县,     22:44,     22:49,       5分,       155,       101,    16.5/-,  62.5/67.5/70.5,    96.5/102.5
  4,      怀柔,     01:25,     01:40,      15分,       316,       188,    28.5/-,  74.5/79.5/82.5,   113.5/119.5
  5,      顺义,     02:04,     02:23,      19分,       355,       211,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  6,      北京,     03:11,     03:33,      22分,       422,       256,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  7,      保定,     05:11,     05:15,       4分,       542,       408,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  8,      正定,     06:27,     06:30,       3分,       618,       525,      75/-,     133/138/142,       205/214
  9,    石家庄,     06:47,     07:15,      28分,       638,       543,      75/-,     133/138/142,       205/214
 10,      邢台,     08:18,     08:22,       4分,       729,       652,       -/-,           -/-/-,           -/-
 11,      邯郸,     09:00,         -,          ,       771,       704,     -/154,     171/176/182,           -/-
