   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      温州,         -,     20:00,         -,         -,         -,         -,               -,              -
  2,      青田,     20:52,     20:54,      02分,        52,         0,      11/-,        57/60/65,        86.5/98
  3,      丽水,     21:59,     22:01,      02分,       119,         0,    21.5/-,      67.5/71/77,      102.5/116
  4,      缙云,     22:33,     22:35,      02分,       153,         0,    24.5/-,      70.5/74/80,      108.5/123
  5,      永康,     23:06,     23:08,      02分,       186,         0,    32.5/-,      78.5/82/89,      118.5/134
  6,      武义,     23:28,     23:31,      03分,       208,         0,    37.5/-,      83.5/87/95,      125.5/142
  7,      金华,     00:47,     01:02,      15分,       287,         0,    41.5/-,      87.5/91/99,      132.5/150
  8,      上饶,     03:20,     03:25,      05分,       440,         0,    64.5/-,   115.5/120/131,      175.5/198
  9,      鹰潭,     04:34,     04:43,      09分,       514,         0,       0/-,           0/0/0,            0/0
 10,      向塘,     05:56,     05:59,      03分,       596,         0,      93/-,     163/170/184,        251/283
 11,      庐山,     07:44,     07:47,      03分,       704,         0,       0/-,           0/0/0,            0/0
 12,      阳新,     08:44,     08:47,      03分,       764,         0,     119/-,     207/215/234,        324/365
 13,      黄石,     09:15,     09:18,      03分,       795,         0,     124/-,     215/224/243,        336/379
 14,      鄂州,     09:40,     09:44,      04分,       820,         0,   128.5/-,   222.5/231/252,      348.5/393
 15,      武昌,     10:52,     11:09,      17分,       892,         0,   138.5/-,   238.5/248/270,      372.5/420
 16,      应城,     12:29,     12:32,      03分,       989,         0,   148.5/-,   254.5/265/288,      398.5/449
 17,      天门,     12:53,     13:01,      08分,      1013,         0,   148.5/-,   254.5/265/288,      398.5/449
 18,      京山,     13:22,     13:25,      03分,      1042,         0,   152.5/-,   261.5/272/296,      409.5/462
 19,      钟祥,     14:09,     14:12,      03分,      1089,         0,   156.5/-,   268.5/279/303,      422.5/476
 20,      荆门,     14:50,     14:53,      03分,      1130,         0,   163.5/-,   280.5/292/317,      438.5/494
 21,      当阳,     15:33,     15:36,      03分,      1173,         0,   168.5/-,   288.5/300/326,      450.5/508
 22,    宜昌东,     16:33,     16:53,      20分,      1233,         0,   173.5/-,   296.5/308/335,      464.5/524
 23,      巴东,     18:07,     18:44,      37分,      1327,         0,   189.5/-,   322.5/335/364,      504.5/569
 24,      恩施,     20:12,     20:27,      15分,      1452,         0,     192/-,     328/341/371,        515/580
 25,      利川,     21:11,     21:16,      05分,      1511,         0,     198/-,     337/350/381,        530/597
 26,      万州,     22:28,     22:42,      14分,      1588,         0,     206/-,     353/367/399,        556/627
 27,      达州,     03:08,     03:20,      12分,      1868,         0,     224/-,     381/396/430,        598/674
 28,      南充,     05:18,     05:22,      04分,      1998,         0,     247/-,     424/441/479,        665/749
 29,      遂宁,     06:13,     06:16,      03分,      2053,         0,     259/-,     448/466/506,        702/791
 30,    成都东,     07:46,     07:46,      00分,      2146,         0,   274.5/-,   474.5/493/536,      743.5/838
