   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      广州,         -,     16:42,         -,         -,         -,         -,               -,              -
  2,      佛山,     17:06,     17:12,      06分,        24,         0,       9/-,        55/58/63,          80/91
  3,      肇庆,     18:41,     18:48,      07分,       119,         0,    16.5/-,      62.5/65/71,       96.5/109
  4,      阳春,     21:07,     21:09,      02分,       265,         0,    40.5/-,      86.5/90/98,      129.5/146
  5,      茂名,     22:29,     22:44,      15分,       347,         0,    53.5/-,    99.5/104/113,      152.5/172
  6,      玉林,     02:02,     02:14,      12分,       560,         0,      75/-,     133/139/151,        205/231
  7,      黎塘,     04:09,     04:24,      15分,       687,         0,      93/-,     163/170/184,        251/283
  8,      柳州,     05:57,     06:10,      13分,       795,         0,     112/-,     194/202/219,        301/339
  9,      宜州,     07:32,     07:36,      04分,       890,         0,     119/-,     207/215/234,        324/365
 10,    金城江,     08:40,     08:50,      10分,       958,         0,   128.5/-,   222.5/231/252,      348.5/393
 11,      南丹,     09:50,     09:55,      05分,      1028,         0,   135.5/-,   232.5/242/263,      360.5/406
 12,      麻尾,     10:56,     11:02,      06分,      1094,         0,   141.5/-,   244.5/254/276,      381.5/430
 13,      贵阳,     13:27,     13:43,      16分,      1245,         0,   173.5/-,   296.5/308/335,      464.5/524
 14,    六盘水,     17:26,     17:41,      15分,      1484,         0,     198/-,     337/350/381,        530/597
 15,      宜宾,     00:25,     00:30,      05分,      1903,         0,     236/-,     399/415/451,        629/709
 16,      自贡,     01:57,     02:02,      05分,      1995,         0,     240/-,     408/424/461,        640/721
 17,      内江,     02:47,     02:58,      11分,      2045,         0,     243/-,     414/430/468,        654/737
 18,      资阳,     04:31,     04:37,      06分,      2149,         0,     251/-,     426/443/481,        673/758
 19,      简阳,     05:15,     05:19,      04分,      2193,         0,   254.5/-,   434.5/452/491,      687.5/775
 20,      成都,     06:40,     06:40,      00分,      2278,         0,   263.5/-,   446.5/464/504,      704.5/794
