   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      保定,         -,     14:40,         -,         -,         -,         -,               -,              -
  2,    石家庄,     16:06,     16:16,      10分,        86,         0,    21.5/-,      67.5/71/77,      102.5/116
  3,      邢台,     17:20,     17:24,      04分,       160,         0,    40.5/-,      86.5/90/98,      129.5/146
  4,      邯郸,     18:37,     18:49,      12分,       237,         0,    43.5/-,     89.5/93/101,      135.5/153
  5,      聊城,     21:09,     21:30,      21分,       389,         0,    64.5/-,   115.5/120/131,      175.5/198
  6,      济南,     23:38,     23:56,      18分,       538,         0,      78/-,     139/145/157,        214/242
  7,      泰山,     01:11,     01:13,      02分,       631,         0,       0/-,           0/0/0,            0/0
  8,      徐州,     04:43,     05:04,      21分,       843,         0,     115/-,     200/208/226,        312/352
  9,      蚌埠,     06:46,     06:54,      08分,       966,         0,   138.5/-,   238.5/248/270,      372.5/420
 10,      南京,     09:27,     09:27,      00分,      1127,         0,   152.5/-,   261.5/272/296,      409.5/462
